ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count,eke_domain,jet_relative_half_width_deg
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,300.0,1.5692491675868179,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,400.0,2.563532561966867,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,500.0,3.59057354927063,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,600.0,4.6475385897087325,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,700.0,5.95550402727994,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,850.0,9.6972274202289,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,925.0,11.678227598016912,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,975.0,12.68835163116455,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s-5,2.0,3,-5,eddy_heat_flux_vT,1000.0,12.65925288922859,308.0,340.0,33,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,10.0,0.0012631968158530072,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,50.0,0.3124917533248663,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,100.0,0.4931444339454174,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,150.0,0.6566824018955231,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,200.0,1.4455527290701866,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,250.0,2.3974539071321486,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,300.0,3.2910570383071898,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,400.0,4.739024984836578,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,500.0,6.145068156719208,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,600.0,7.863164758682251,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,700.0,10.343220853805542,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,850.0,16.98808009624481,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,925.0,19.342633962631226,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,975.0,19.823930311203004,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3,2.0,3,0,eddy_heat_flux_vT,1000.0,19.497875356674193,303.0,342.0,40,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,10.0,0.0017327134111455005,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,50.0,0.27210057605254023,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,100.0,0.4392931210367303,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,150.0,0.8270640012465025,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,200.0,2.1567990811247575,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,250.0,3.6553545249135873,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,300.0,4.921159204683806,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,400.0,6.685979491785953,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,500.0,8.323393508007651,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,600.0,10.360705225091232,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,700.0,13.738944806550679,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,850.0,21.507708599692897,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,925.0,23.528359814694053,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,975.0,24.181233606840436,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s5,2.0,3,5,eddy_heat_flux_vT,1000.0,24.165195665861432,286.0,323.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,10.0,0.002670755669650798,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,50.0,0.13166915605197083,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,100.0,0.167307259061852,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,150.0,0.5086278319358826,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,200.0,1.6776712858999097,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,250.0,3.070351648975063,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,300.0,4.392346678553401,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,400.0,6.664846961562698,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,500.0,8.29860970780656,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,600.0,10.34254384685207,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,700.0,13.785611693923538,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,850.0,20.89640622525602,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,925.0,22.967054263965505,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,975.0,24.246325312434017,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n3s10,2.0,3,10,eddy_heat_flux_vT,1000.0,24.316125302701384,254.0,290.0,37,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,10.0,9.533982592984103e-05,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,50.0,0.04102656200528145,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,100.0,0.07770963951945305,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,150.0,0.06863960593938828,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,200.0,0.11763653814792634,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,250.0,0.19194940268993377,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,300.0,0.2819928699731827,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,400.0,0.5175975835323334,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,500.0,0.8435054230690002,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,600.0,1.2655020809173585,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,700.0,1.7225937032699585,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,850.0,2.7992841148376466,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,925.0,3.6343264770507813,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,975.0,3.9144525051116945,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-10,2.0,6,-10,eddy_heat_flux_vT,1000.0,3.966669588088989,323.0,347.0,25,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,10.0,0.00029834878271988905,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,50.0,0.097635189195474,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,100.0,0.1675105298558871,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,150.0,0.1519344851374626,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,200.0,0.2945065503319105,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,250.0,0.4984525461991628,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,300.0,0.736152732372284,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,400.0,1.2975983063379923,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,500.0,1.9413869539896647,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,600.0,2.7073957522710166,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,700.0,3.5687569697697956,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,850.0,5.767802906036377,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,925.0,6.964099677403768,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,975.0,7.5141329606374105,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s-5,2.0,6,-5,eddy_heat_flux_vT,1000.0,7.637352005640666,312.0,341.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,10.0,0.0007686986232568559,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,50.0,0.18406857805032478,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,100.0,0.28618526890089635,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,150.0,0.2988781658442397,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,200.0,0.6313244112228092,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,250.0,1.0635358032427336,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,300.0,1.5149309823387547,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,400.0,2.4001952911678113,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,500.0,3.355125144908303,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,600.0,4.48873203679135,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,700.0,6.003810142215929,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,850.0,9.986735143159565,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,925.0,11.478097112555252,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,975.0,11.984955586885151,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6,2.0,6,0,eddy_heat_flux_vT,1000.0,11.752372515828986,303.0,340.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,10.0,0.001754185946827585,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,50.0,0.24282158572565427,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,100.0,0.3679978759451346,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,150.0,0.4718829115683382,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,200.0,1.1135340211066334,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,250.0,1.8812042691490867,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,300.0,2.5874137824231926,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,400.0,3.7023826349865305,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,500.0,4.7970440712842075,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,600.0,6.2944111173803154,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,700.0,8.520696249875156,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,850.0,13.668119777332652,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,925.0,14.92042951150374,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,975.0,15.083562590859152,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s5,2.0,6,5,eddy_heat_flux_vT,1000.0,14.736485502936624,291.0,334.0,44,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,10.0,0.002214450264609484,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,50.0,0.166497987716697,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,100.0,0.22383232761261074,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,150.0,0.4185274070085481,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,200.0,1.2276010943013569,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,250.0,2.1522303043409834,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,300.0,2.976943520612495,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,400.0,4.264140933058982,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,500.0,5.535312209018441,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,600.0,7.169327680454698,266.0,308.0,43,25–90°N area–mass weighted,15.0
standard,BCwave_b2n6s10,2.0,6,10,eddy_heat_flux_vT,700.0,9.67575230709342,266.0,308.0,43,25–90°N area–mass weighted,15.0
